date,hold,buy,sell,choice,episode
2017-03-29,0.05090990290045738,0.31419315934181213,0.3341173231601715,2,8
2017-03-30,0.05090990290045738,0.3168293833732605,0.33830100297927856,2,8
2017-03-31,0.05090990290045738,0.31693151593208313,0.3421013057231903,2,8
2017-04-03,0.05090990290045738,0.3169355094432831,0.340257465839386,2,8
2017-04-04,0.05090990290045738,0.31693553924560547,0.33493104577064514,2,8
2017-04-05,0.05090990290045738,0.31693553924560547,0.3272160589694977,2,8
2017-04-06,0.05090990290045738,0.31693553924560547,0.3194747269153595,2,8
2017-04-07,0.05090990290045738,0.31693553924560547,0.31215354800224304,1,8
2017-04-10,0.05090990290045738,0.31562283635139465,0.3072394132614136,1,8
2017-04-11,0.05090990290045738,0.30092644691467285,0.3018251359462738,2,8
2017-04-12,0.05090990290045738,0.28164637088775635,0.2949804663658142,2,8
2017-04-13,0.05090990290045738,0.27693238854408264,0.28799280524253845,2,8
2017-04-17,0.05090990290045738,0.2697734236717224,0.28105905652046204,2,8
2017-04-18,0.05090990290045738,0.26298514008522034,0.2741890549659729,2,8
2017-04-19,0.05090990290045738,0.25631263852119446,0.2673853933811188,2,8
2017-04-20,0.05090990290045738,0.24973639845848083,0.26065000891685486,2,8
2017-04-21,0.05090990290045738,0.24326609075069427,0.25398504734039307,2,8
2017-04-24,0.05090990290045738,0.23689588904380798,0.2473924458026886,2,8
2017-04-25,0.05090990290045738,0.23062419891357422,0.24087397754192352,2,8
2017-04-26,0.05090990290045738,0.22444912791252136,0.23443150520324707,2,8
2017-04-27,0.05090990290045738,0.21836917102336884,0.2280668169260025,2,8
2017-04-28,0.05090990290045738,0.2123831957578659,0.22178158164024353,2,8
2017-05-01,0.05090990290045738,0.20648998022079468,0.2155773937702179,2,8
2017-05-02,0.05090990290045738,0.20068885385990143,0.20945584774017334,2,8
2017-05-03,0.05090990290045738,0.19497911632061005,0.20341849327087402,2,8
2017-05-04,0.05090990290045738,0.18936029076576233,0.1974666863679886,2,8
2017-05-05,0.05090990290045738,0.18383200466632843,0.1916019469499588,2,8
2017-05-08,0.05090990290045738,0.17839407920837402,0.18582551181316376,2,8
2017-05-09,0.05090990290045738,0.1730463206768036,0.18013857305049896,2,8
2017-05-10,-1,-1,-1,1,8
2017-05-11,0.05090990290045738,0.16245847940444946,0.16905686259269714,2,8
2017-05-12,0.05090990290045738,0.15728425979614258,0.16383981704711914,2,8
2017-05-15,0.05090990290045738,0.15245869755744934,0.1587127149105072,2,8
2017-05-16,0.05090990290045738,0.1475907266139984,0.15366971492767334,2,8
2017-05-17,0.05090990290045738,0.14289037883281708,0.1487116515636444,2,8
2017-05-18,0.05090990290045738,0.13824717700481415,0.14383961260318756,2,8
2017-05-19,0.05090990290045738,0.13371673226356506,0.13905468583106995,2,8
2017-05-22,0.05090990290045738,0.1292683184146881,0.13435772061347961,2,8
2017-05-23,0.05090990290045738,0.1249171644449234,0.1297496259212494,2,8
2017-05-24,0.05090990290045738,0.12111758440732956,0.12507739663124084,2,8
2017-05-25,0.05090990290045738,0.11731024086475372,0.120347760617733,2,8
2017-05-26,0.05090990290045738,0.11287850141525269,0.1157211884856224,2,8
2017-05-30,0.05090990290045738,0.10848318785429001,0.11120428144931793,2,8
2017-05-31,0.05090990290045738,0.10422199964523315,0.10679734498262405,2,8
2017-06-01,0.05090990290045738,0.10007940232753754,0.102500319480896,2,8
2017-06-02,0.05090990290045738,0.09604866057634354,0.09831312298774719,2,8
2017-06-05,0.05090990290045738,0.0921282172203064,0.09423550963401794,2,8
2017-06-06,0.05090990290045738,0.08831670135259628,0.09026718884706497,2,8
2017-06-07,0.05090990290045738,0.08461271971464157,0.08640777319669724,2,8
2017-06-08,0.05090990290045738,0.08101487159729004,0.08265676349401474,2,8
2017-06-09,0.05090990290045738,0.07752183079719543,0.07901359349489212,2,8
2017-06-12,0.05090990290045738,0.07413223385810852,0.07547757774591446,2,8
2017-06-13,0.05090990290045738,0.07084482908248901,0.07204800099134445,2,8
2017-06-14,0.05090990290045738,0.06765832006931305,0.06872400641441345,2,8
2017-06-15,0.05090990290045738,0.06457141041755676,0.06550467014312744,2,8
2017-06-16,0.05090990290045738,0.061582788825035095,0.062389008700847626,2,8
2017-06-19,0.05090990290045738,0.05869118124246597,0.05937593802809715,2,8
2017-06-20,0.05090990290045738,0.05589522793889046,0.05646428465843201,2,8
2017-06-21,0.05090990290045738,0.05319356918334961,0.05365283042192459,2,8
2017-06-22,0.05090990290045738,0.05058484524488449,0.05094026401638985,2,8
2017-06-23,0.05090990290045738,0.04806763678789139,0.048964984714984894,0,8
2017-06-26,-1,-1,-1,2,8
2017-06-27,0.05011935904622078,0.04796631261706352,0.048066649585962296,0,8
2017-06-28,0.04930827021598816,0.04796617478132248,0.047487907111644745,0,8
2017-06-29,0.047784388065338135,0.04796617478132248,0.0465470626950264,1,8
2017-06-30,0.04604427143931389,0.047668471932411194,0.045794930309057236,1,8
2017-07-03,0.04490775242447853,0.04431275650858879,0.044443584978580475,0,8
2017-07-05,0.042798299342393875,0.04051044210791588,0.042640335857868195,0,8
2017-07-06,0.04054846242070198,0.040605317801237106,0.040838588029146194,2,8
2017-07-07,0.03816777467727661,0.03714896738529205,0.03901395574212074,2,8
2017-07-10,-1,-1,-1,0,8
2017-07-11,0.0351669117808342,0.03548756614327431,0.03707244247198105,2,8
2017-07-12,0.03524065390229225,0.034843482077121735,0.03697676956653595,2,8
2017-07-13,0.03487691655755043,0.03562910854816437,0.03685830160975456,2,8
2017-07-14,0.03502210974693298,0.0342707559466362,0.03679690510034561,2,8
2017-07-17,0.034548569470644,0.03568429872393608,0.036670420318841934,2,8
2017-07-18,0.03470080345869064,0.03352707251906395,0.03658416122198105,2,8
2017-07-19,0.03420815244317055,0.035857584327459335,0.036440007388591766,2,8
2017-07-20,0.034648966044187546,0.03318234905600548,0.036412257701158524,2,8
2017-07-21,0.03393116593360901,0.0358445905148983,0.036261674016714096,2,8
2017-07-24,0.034409187734127045,0.03260261192917824,0.03619954735040665,2,8
2017-07-25,0.0336700938642025,0.03606067970395088,0.03603355213999748,1,8
2017-07-26,0.03450796380639076,0.032691776752471924,0.03606834262609482,2,8
2017-07-27,0.0335264652967453,0.03413268178701401,0.03602879121899605,2,8
2017-07-28,0.03421968221664429,0.03400358930230141,0.03638456016778946,2,8
2017-07-31,0.034398969262838364,0.034546975046396255,0.03673215210437775,2,8
2017-08-01,0.034783985465765,0.03487849980592728,0.03705595061182976,2,8
2017-08-02,0.035059113055467606,0.03524789586663246,0.03735615313053131,2,8
2017-08-03,0.03536485880613327,0.03559228777885437,0.0376335047185421,2,8
