date,hold,buy,sell,choice,episode
2017-03-29,1.8577089309692383,1.857611060142517,1.875779628753662,2,10
2017-03-30,1.8504774570465088,1.8503409624099731,1.8683340549468994,2,10
2017-03-31,1.8432080745697021,1.8430343866348267,1.860813856124878,2,10
2017-04-03,1.835897445678711,1.835690975189209,1.8532203435897827,2,10
2017-04-04,1.8285467624664307,1.8283100128173828,1.845555067062378,2,10
2017-04-05,1.8211569786071777,1.820892572402954,1.8378204107284546,2,10
2017-04-06,1.8137261867523193,1.813438057899475,1.8300182819366455,2,10
2017-04-07,1.806255578994751,1.8059453964233398,1.8221495151519775,2,10
2017-04-10,1.79874587059021,1.7984158992767334,1.8142167329788208,2,10
2017-04-11,1.791196584701538,1.790850281715393,1.8062201738357544,2,10
